,Restaurant#,Restaurant Name,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,price
1607,RESTPUNE1608,Khandesh Jalgaon MH 19," Warje, Pune",3.1,84,3.7,4640,400
1608,RESTPUNE1609,Shinde Dairy," Kharadi, Pune",3.8,83,0.0,0,250
1609,RESTPUNE1610,Akss - India Reimagined," Bund Garden Road, Pune",3.8,83,3.9,20,1000
1610,RESTPUNE1611,Delhi Darbar," Dange Chowk, Pune",3.8,83,3.8,283,500
1611,RESTPUNE1612,Bite Me," Pimple Gurav, Pune",3.8,83,4.0,2145,250
1612,RESTPUNE1613,Golden Bawarchi Bar & Restaurant," Ravet, Pune",3.7,83,3.3,96,1000
1613,RESTPUNE1614,Picante Pure Veg," Sinhgad Road, Pune",3.7,83,0.0,0,600
1614,RESTPUNE1615,Kailash Express Inn," Shivapur, Pune",3.7,83,0.0,0,250
1615,RESTPUNE1616,Atithi," Kothrud, Pune",3.6,83,4.5,163,1500
1616,RESTPUNE1617,Rudra Pure Veg," Shivane, Pune",3.6,83,3.9,1932,700
1617,RESTPUNE1618,AM 's Cafe," Salunkhe Vihar Road, Pune",3.6,83,3.4,1332,300
1618,RESTPUNE1619,Jai Ambika," Hadapsar, Pune",3.5,83,4.1,1697,600
1619,RESTPUNE1620,Fusion - Fariyas Holiday Resort," Fariyas Holiday Resort, Lonavala, Pune",3.5,83,0.0,0,1500
1620,RESTPUNE1621,Krishna Pure Veg," Karve Nagar, Pune",3.4,83,0.0,0,600
1621,RESTPUNE1622,Expresso Royle," Nigdi, Pune",3.4,83,3.5,895,300
1622,RESTPUNE1623,Arafa Restaurant," Wadgaon Sheri, Pune",3.3,83,3.8,2156,300
1623,RESTPUNE1624,Garwa Veg & Nonveg," Hadapsar, Pune",3.0,83,3.4,2949,500
1624,RESTPUNE1625,The Twisty Potato," Magarpatta, Pune",4.0,82,4.3,352,200
1625,RESTPUNE1626,Wafflez," Bavdhan, Pune",3.9,82,4.3,766,300
1626,RESTPUNE1627,Lai Bhari Laturkar," Pimpri, Pune",3.8,82,3.9,1241,500
1627,RESTPUNE1628,Mahabaleshwar Berry Bash," Kothrud, Pune",3.8,82,3.8,374,300
1628,RESTPUNE1629,Assal Vidharbha," Karve Nagar, Pune",3.7,82,3.3,778,300
1629,RESTPUNE1630,Thanda Mamla," Old Mumbai-Pune Highway, Pune",3.7,82,0.0,0,500
1630,RESTPUNE1631,Rasika," Wadgaon Sheri, Pune",3.7,82,0.0,0,500
1631,RESTPUNE1632,Grahak Dinning," Pimple Gurav, Pune",3.7,82,4.1,1723,300
1632,RESTPUNE1633,Soham Dinning Hall and Food Zone," Shivaji Nagar, Pune",3.7,82,4.1,241,300
1633,RESTPUNE1634,Jojo's Kitchen," Balewadi, Pune",3.6,82,3.6,702,700
1634,RESTPUNE1635,Villa Bistro," Lonavala, Pune",3.9,81,0.0,0,2500
1635,RESTPUNE1636,Arabian Mandi," Hinjawadi, Pune",3.8,81,3.7,612,1000
1636,RESTPUNE1637,Jai Ganesh Dosa Centre," Senapati Bapat Road, Pune",3.8,81,4.1,1588,150
1637,RESTPUNE1638,Koliwada Veg Non Veg," Karve Nagar, Pune",3.7,81,3.9,1017,700
1638,RESTPUNE1639,Vishal Chinese Food," Chinchwad, Pune",3.5,81,3.8,1700,300
1639,RESTPUNE1640,Reddy's Fast Food," Yerawada, Pune",3.3,81,3.9,762,300
1640,RESTPUNE1641,Cold Stone Creamery," Seasons Mall, Magarpatta , Pune",4.0,80,3.7,254,400
1641,RESTPUNE1642,Shree Maharaja," Wanowrie, Pune",3.9,80,4.1,1458,200
1642,RESTPUNE1643,Baskin Robbins," Pimple Saudagar, Pune",3.9,80,4.3,1040,300
1643,RESTPUNE1644,Sanjivani Ice Cream," Nigdi, Pune",3.8,80,3.9,387,200
1644,RESTPUNE1645,Maratha Burger & Cafe Delight," Lohegaon, Pune",3.7,80,3.4,26,300
1645,RESTPUNE1646,Golden Delite," Fatima Nagar, Pune",3.5,80,3.7,745,450
1646,RESTPUNE1647,Mad Pav Bhaji," Wadgaon Sheri, Pune",3.1,80,3.2,895,200
1647,RESTPUNE1648,Swadesi - Dal Baati," Hadapsar, Pune",3.9,79,3.8,902,300
1648,RESTPUNE1649,Vijay Snacks," Pimple Nilakh, Pune",3.9,79,0.0,9,150
1649,RESTPUNE1650,Milan Khanawal," Sinhgad Road, Pune",3.8,79,0.0,0,400
1650,RESTPUNE1651,Best Belgian Waffle," Sinhgad Road, Pune",3.8,79,4.1,1554,500
1651,RESTPUNE1652,Rajratna Executive," Chakan, Pune",3.6,79,0.0,0,800
1652,RESTPUNE1653,Relax Pure Veg," Katraj, Pune",3.6,79,3.9,1354,700
1653,RESTPUNE1654,Purnabramha," Satara Road, Pune",3.4,79,3.7,290,900
1654,RESTPUNE1655,The Cheesy Bond Cafe," Pimple Gurav, Pune",3.2,79,4.1,2119,300
1655,RESTPUNE1656,Cafe 52," Camp Area, Pune",3.2,79,3.8,1042,400
1656,RESTPUNE1657,Masala World," Kharadi, Pune",3.9,78,3.6,735,450
1657,RESTPUNE1658,Khichadiwala," Pimple Saudagar, Pune",3.8,78,3.9,2545,200
1658,RESTPUNE1659,Puneri Katta," Wanowrie, Pune",3.8,78,3.9,1644,250
1659,RESTPUNE1660,K2H Meals," Sinhgad Road, Pune",3.7,78,3.9,2350,250
1660,RESTPUNE1661,I-POT Biryani," Pimple Saudagar, Pune",3.7,78,3.5,314,500
1661,RESTPUNE1662,Saffron Exotic Family Restaurant," B.T. Kawade Road, Pune",3.1,78,4.0,343,1000
1662,RESTPUNE1663,The Market - The Westin Pune," The Westin, Mundhwa, Pune",4.0,77,3.2,33,3200
1663,RESTPUNE1664,Momentt- Enrise By Sayaji," Sayaji Hotels, Wakad, Pune",3.9,77,4.0,642,1200
1664,RESTPUNE1665,Siddhi Veg - Non Veg," Erandwane, Pune",3.9,77,4.1,353,550
1665,RESTPUNE1666,Mayur Misal," Chinchwad, Pune",3.8,77,4.0,166,100
1666,RESTPUNE1667,Shree Chamunda Purohit Dining Hall," Hinjawadi, Pune",3.8,77,3.8,327,200
1667,RESTPUNE1668,Hotel Agatya," Pimpri, Pune",3.8,77,3.4,161,500
1668,RESTPUNE1669,Hotel Student's Choice," Ravet, Pune",3.8,77,3.9,128,450
1669,RESTPUNE1670,Hotel Kokan Kolhapuri," Chinchwad, Pune",3.7,77,3.9,61,500
1670,RESTPUNE1671,Amma Foods," Kharadi, Pune",3.6,77,3.9,2579,300
1671,RESTPUNE1672,Mamata Dining Hall," Karve Nagar, Pune",3.5,77,4.0,6482,250
1672,RESTPUNE1673,Hotel Malwan Samudra," Chinchwad, Pune",3.5,77,3.9,26,700
1673,RESTPUNE1674,Shetkari Nonveg," Sinhgad Road, Pune",3.4,77,4.3,733,600
1674,RESTPUNE1675,Girivihar Dining Club," Lonavala, Pune",3.4,77,4.0,235,600
1675,RESTPUNE1676,Ginkgo," Kothrud, Pune",3.8,76,4.2,188,800
1676,RESTPUNE1677,Casablanca Lounge Bar," Villa Casa, Pimple Gurav, Pune",3.8,76,0.0,0,2000
1677,RESTPUNE1678,Geetanjali Biryani House," Satara Road, Pune",3.8,76,4.1,556,500
1678,RESTPUNE1679,Punjabi Paratha Junction," Akurdi, Pune",3.8,76,3.4,759,200
1679,RESTPUNE1680,More Dosa," Kothrud, Pune",3.8,76,4.1,695,150
1680,RESTPUNE1681,Nisarg Hotel Special Misal House," Ravet, Pune",3.7,76,0.0,1,150
1681,RESTPUNE1682,Rau," Shivane, Pune",3.7,76,3.8,515,600
1682,RESTPUNE1683,Kamakshi Hotel," Chinchwad, Pune",3.6,76,0.0,0,1000
1683,RESTPUNE1684,Divine Dish," Sinhgad Road, Pune",3.5,76,3.6,605,550
1684,RESTPUNE1685,Three Kitchens Restaurant And Bar: The Ritz-Carlton," Ritz Carlton, Yerwada, Pune",4.1,75,3.9,35,2000
1685,RESTPUNE1686,Tokyo Bakery," Baner, Pune",4.0,75,4.5,105,250
1686,RESTPUNE1687,HOPP-House Of Pavs & Pakodas," Mundhwa, Pune",4.0,75,3.9,61,400
1687,RESTPUNE1688,Moshing Cuppa," Hinjawadi, Pune",3.9,75,4.0,247,450
1688,RESTPUNE1689,Farmers Kitchen," Bhosari, Pune",3.8,75,3.8,123,550
1689,RESTPUNE1690,La Boulangere," Lonavala, Pune",3.8,75,0.0,1,500
1690,RESTPUNE1691,Chicken Xperience By Venky's," Kharadi, Pune",3.8,75,4.0,1708,400
1691,RESTPUNE1692,Gokool," Camp Area, Pune",3.7,75,3.9,299,600
1692,RESTPUNE1693,Sparrow Rolls Rice And More," Narhe, Pune",3.7,75,4.0,1266,250
1693,RESTPUNE1694,Grand 11," Pune-Solapur Road, Pune",3.7,75,3.9,452,700
1694,RESTPUNE1695,Cafe Durga," Balewadi, Pune",3.6,75,3.9,4895,350
1695,RESTPUNE1696,Sakshi Biryani House," Hadapsar, Pune",3.6,75,3.7,1498,300
1696,RESTPUNE1697,Group Four Kolhapuri," Katraj, Pune",3.6,75,4.1,1062,550
1697,RESTPUNE1698,Hotel Jagdamb," Akurdi, Pune",3.4,75,4.0,146,500
1698,RESTPUNE1699,Potoba," Karve Nagar, Pune",3.4,75,4.2,1922,650
1699,RESTPUNE1700,Hotel Marathwada," Pashan, Pune",3.3,75,3.4,175,500
1700,RESTPUNE1701,Varhadi Saoji," Wakad, Pune",4.0,74,3.8,407,500
1701,RESTPUNE1702,Kulfi House," Balewadi, Pune",3.9,74,4.3,757,250
1702,RESTPUNE1703,Thakkar Dining Hall," Chinchwad, Pune",3.9,74,4.2,961,400
1703,RESTPUNE1704,Tuljai Biryani," Shukrawar Peth, Pune",3.8,74,0.0,0,400
1704,RESTPUNE1705,Sheetal Refreshments," Chinchwad, Pune",3.8,74,4.1,1056,600
1705,RESTPUNE1706,Pendulum Lounge and Bar Bank," Seasons Mall, Magarpatta , Pune",3.7,74,0.0,0,1500
1706,RESTPUNE1707,IMDR Canteen," FC Road, Pune",3.7,74,0.0,0,200
1707,RESTPUNE1708,Sukhi Da Dhaba," Wakad, Pune",3.6,74,0.0,6,1700
1708,RESTPUNE1709,Oh Live," Amanora Town Centre, Hadapsar, Pune",3.6,74,0.0,3,1200
1709,RESTPUNE1710,Metway Grill @ 10th Mile," Pune-Solapur Road, Pune",3.6,74,0.0,13,1000
1710,RESTPUNE1711,De' Kettle Cafe," NIBM Road, Pune",3.6,74,4.1,572,500
1711,RESTPUNE1712,New Durga Biryani House," Hadapsar, Pune",3.5,74,3.6,1868,650
1712,RESTPUNE1713,Hotel Tushar," Kondhwa, Pune",3.4,74,3.8,880,500
1713,RESTPUNE1714,Kebab Corner," Kharadi, Pune",3.4,74,3.3,773,500
1714,RESTPUNE1715,Archana Pure Veg," Budhwar Peth, Pune",3.3,74,0.0,11,700
1715,RESTPUNE1716,Pavan Restaurant & Bar," Kharadi, Pune",3.3,74,3.8,209,1000
1716,RESTPUNE1717,Amruteshwar," Erandwane, Pune",3.2,74,4.1,703,300
1717,RESTPUNE1718,Hotel Roxy," Pimpri, Pune",3.1,74,0.0,0,600
1718,RESTPUNE1719,Spice Court," Baner, Pune",4.0,73,0.0,8,1200
1719,RESTPUNE1720,Winterbite," Kumar Pacific Mall, Swargate, Pune",4.0,73,0.0,11,200
1720,RESTPUNE1721,Toscano," Koregaon Park, Pune",3.9,73,4.2,1044,2400
1721,RESTPUNE1722,Baker's Basket," Dhayari, Pune",3.9,73,4.5,220,250
1722,RESTPUNE1723,Sagy's Healthy Bites," Kothrud, Pune",3.9,73,4.1,939,200
1723,RESTPUNE1724,Tahini Mediterranean," Hadapsar, Pune",3.9,73,3.7,510,350
1724,RESTPUNE1725,Sheetal Restaurant," Satara Road, Pune",3.8,73,3.9,1047,600
1725,RESTPUNE1726,Bombay Seekh Paratha," Kondhwa, Pune",3.8,73,4.2,1090,400
1726,RESTPUNE1727,Crazee Cafe," Viman Nagar, Pune",3.7,73,4.1,268,300
1727,RESTPUNE1728,The Young Mugs Cafe," Sinhgad Road, Pune",3.6,73,3.6,897,350
1728,RESTPUNE1729,Swagat Snacks Centre," Narhe, Pune",3.6,73,3.6,3979,300
1729,RESTPUNE1730,The Bento Company," City Hub @ WTC, Kharadi, Pune",3.4,73,3.9,101,800
1730,RESTPUNE1731,Swarajya Biryani House," Hinjawadi, Pune",3.3,73,3.5,709,400
1731,RESTPUNE1732,Chole Di Rasoi," Pimple Saudagar, Pune",4.0,72,4.0,259,300
1732,RESTPUNE1733,Kake Da Hotel," Kharadi, Pune",3.9,72,4.0,641,700
1733,RESTPUNE1734,Eagle Boys Pizzeria & Cafe," Pimpri, Pune",3.8,72,4.1,1423,500
1734,RESTPUNE1735,Lakewoods," Sinhgad Road, Pune",3.8,72,4.0,314,800
1735,RESTPUNE1736,Cafe Koyla," Ravet, Pune",3.6,72,0.0,4,600
1736,RESTPUNE1737,Bombay Gourmet," Lonavala, Pune",3.6,72,0.0,0,1200
1737,RESTPUNE1738,Pi R Square Cafe," Sinhgad Road, Pune",3.6,72,3.8,758,500
1738,RESTPUNE1739,Metro Cafe," Katraj, Pune",3.6,72,3.7,2188,300
1739,RESTPUNE1740,Hotel Malhar Mutton Bhakari," Hinjawadi, Pune",3.5,72,3.9,980,700
1740,RESTPUNE1741,Jamshed Biryani," Senapati Bapat Road, Pune",3.1,72,3.7,2791,350
1741,RESTPUNE1742,Alfa Southin Cafeteria," Kalyani Nagar, Pune",3.8,71,4.0,461,300
1742,RESTPUNE1743,Tapasya," Sadashiv Peth, Pune",3.8,71,0.0,0,450
1743,RESTPUNE1744,La Bali," Aditya Shagun Mall, Bavdhan, Pune",3.7,71,0.0,11,1400
1744,RESTPUNE1745,Brandy Boys," Mundhwa, Pune",3.7,71,0.0,0,1400
1745,RESTPUNE1746,FIR - Fresh Ice Cream Rolls," Pimple Saudagar, Pune",3.7,71,4.2,167,250
1746,RESTPUNE1747,Kafe Fusion," Baner, Pune",4.0,70,3.9,32,700
1747,RESTPUNE1748,Circle of Crust," Salunkhe Vihar Road, Pune",3.9,70,4.2,1583,500
1748,RESTPUNE1749,Shantadurga Veg Nonveg," Parvati, Pune",3.9,70,3.9,43,750
1749,RESTPUNE1750,Lean Life Bistro," Kothrud, Pune",3.9,70,4.1,325,500
1750,RESTPUNE1751,Hotel Vaishnavi," Bhosari, Pune",3.9,70,3.7,635,500
1751,RESTPUNE1752,Hotel Sangam Khandesh Katta," Pimple Gurav, Pune",3.8,70,4.1,1707,200
1752,RESTPUNE1753,Farmhouse Avi's Restaurant," Kondhwa, Pune",3.7,70,3.7,284,600
1753,RESTPUNE1754,Poona Cafe," Rasta Peth, Pune",3.7,70,4.1,267,500
1754,RESTPUNE1755,Ruchi Snacks Centre," Karve Nagar, Pune",3.7,70,4.1,2363,250
1755,RESTPUNE1756,Zaika Kathi Roll," Kothrud, Pune",3.7,70,3.9,82,200
1756,RESTPUNE1757,Hotel Madhuban Garden Resto & Bar," Wakad, Pune",3.6,70,3.7,73,900
1757,RESTPUNE1758,New Arabian Grills," Katraj, Pune",3.5,70,4.0,4327,500
1758,RESTPUNE1759,Zanzibar - The Central Park Hotel," The Central Park Hotel, Bund Garden Road, Pune",3.3,70,0.0,0,1500
1759,RESTPUNE1760,Surya," Erandwane, Pune",3.1,70,3.2,332,550
1760,RESTPUNE1761,Kabab-E-Roll," Pimple Nilakh, Pune",3.1,70,3.8,3351,400
1761,RESTPUNE1762,Tea Splash," Sadashiv Peth, Pune",3.9,69,3.9,185,200
1762,RESTPUNE1763,Poona Cold Drink House," Sadashiv Peth, Pune",3.8,69,0.0,0,200
1763,RESTPUNE1764,Gujar Mastani House," Budhwar Peth, Pune",3.8,69,0.0,24,250
1764,RESTPUNE1765,Peppery Kick," Bhosari, Pune",3.8,69,3.3,145,600
1765,RESTPUNE1766,Annapurna Snacks & Dining," Pashan, Pune",3.8,69,3.2,20,150
1766,RESTPUNE1767,Sugar N Spice," Pune-Solapur Road, Pune",3.7,69,0.0,0,700
1767,RESTPUNE1768,The Eatery Cheese," Kothrud, Pune",3.7,69,4.1,534,400
1768,RESTPUNE1769,Cake N Bake," Wakad, Pune",3.7,69,4.1,1830,400
1769,RESTPUNE1770,Mr. Fries," Pimpri, Pune",3.7,69,3.8,970,200
1770,RESTPUNE1771,Waffle House," Magarpatta, Pune",3.7,69,4.0,121,350
1771,RESTPUNE1772,Khushboo Dum Biryani," Pimpri, Pune",3.7,69,0.0,16,700
1772,RESTPUNE1773,Coffee Shop - Fariyas Holiday Resort," Fariyas Holiday Resort, Lonavala, Pune",3.6,69,0.0,0,2000
1773,RESTPUNE1774,Galaxy - Orbett Hotel," Deccan Gymkhana, Pune",3.5,69,0.0,8,1200
1774,RESTPUNE1775,Hotel Marathi Bana," Bibvewadi, Pune",3.5,69,3.8,1041,500
1775,RESTPUNE1776,New Kalyan Bhel," Sinhgad Road, Pune",3.5,69,4.1,2939,200
1776,RESTPUNE1777,Biryani House," Pune University, Pune",3.4,69,3.5,3809,600
1777,RESTPUNE1778,Royal Punjab," Katraj, Pune",3.3,69,3.9,3447,900
1778,RESTPUNE1779,Zakir's Biryani," Model Colony, Pune",3.3,69,3.7,853,350
1779,RESTPUNE1780,The Fort Bar & Kitchen," Hadapsar, Pune",4.0,68,3.7,86,1100
1780,RESTPUNE1781,Cafe Rendezvous," Erandwane, Pune",4.0,68,3.9,37,500
1781,RESTPUNE1782,Cactus Beer Bar," Camp Area, Pune",3.9,68,0.0,0,700
1782,RESTPUNE1783,Shree Krishna Juice Bar," JM Road, Pune",3.9,68,4.0,1202,150
1783,RESTPUNE1784,Hotel Sourabh," Satara Road, Pune",3.8,68,4.2,1104,700
1784,RESTPUNE1785,Merlin's Bar - The Orchid Hotel," The Orchid Hotel, Balewadi, Pune",3.7,68,0.0,0,1500
1785,RESTPUNE1786,Jalsa Resto," Pimple Gurav, Pune",3.7,68,3.7,460,450
1786,RESTPUNE1787,Amrapali," Deccan Gymkhana, Pune",3.6,68,3.9,48,750
1787,RESTPUNE1788,Paluskar Chicken 65 Centre," Katraj, Pune",3.6,68,4.1,147,300
1788,RESTPUNE1789,Cafe Metro Mix," Erandwane, Pune",3.5,68,3.0,29,800
1789,RESTPUNE1790,Om Shiva Swadisht Bhel," Nigdi, Pune",3.5,68,4.1,1192,150
1790,RESTPUNE1791,Hotel Priyanka," Sinhgad Road, Pune",3.5,68,3.3,1848,250
1791,RESTPUNE1792,Hotel Amrapali," Warje, Pune",3.1,68,3.9,110,500
1792,RESTPUNE1793,Cafe Detour," Bavdhan, Pune",3.9,67,3.9,11,400
1793,RESTPUNE1794,Samrajya Misal," Sinhgad Road, Pune",3.9,67,0.0,10,200
1794,RESTPUNE1795,The Real Pune," FC Road, Pune",3.8,67,0.0,3,1200
1795,RESTPUNE1796,Hotel Utsav Deluxe," Satara Road, Pune",3.8,67,3.9,47,1000
1796,RESTPUNE1797,Sukh Sagar," Camp Area, Pune",3.7,67,4.2,467,800
1797,RESTPUNE1798,Brotariza," Nigdi, Pune",3.7,67,4.1,652,250
1798,RESTPUNE1799,Burgers & More," Lavale, Pune",3.4,67,0.0,0,350
1799,RESTPUNE1800,The Fernery - Hotel Aurora Towers," Hotel Aurora Towers, Camp, Pune",3.3,67,0.0,0,1200
1800,RESTPUNE1801,Heena'z Restaurant," Kondhwa, Pune",3.3,67,3.8,1276,700
1801,RESTPUNE1802,Amara," Mundhwa, Pune",3.1,67,3.5,267,700
1802,RESTPUNE1803,Sanskruti," Sadashiv Peth, Pune",3.1,67,4.3,182,500
1803,RESTPUNE1804,Sai Sagar Family Restaurant," Sadashiv Peth, Pune",3.1,67,3.8,50,600
1804,RESTPUNE1805,Sri Durga Hotel," Chandan Nagar, Pune",3.9,66,3.5,397,500
1805,RESTPUNE1806,The Old Mansion," Baner, Pune",3.8,66,0.0,1,1600
1806,RESTPUNE1807,Hotel Jagdamb," Wakad, Pune",3.8,66,0.0,0,500
1807,RESTPUNE1808,Cafe Swagg," Kothrud, Pune",3.8,66,3.9,35,300
1808,RESTPUNE1809,Rasoi Segdi," Viman Nagar, Pune",3.7,66,3.9,209,450
1809,RESTPUNE1810,Ajantha The Indian Restaurant," Kondhwa, Pune",3.7,66,0.0,3,300
1810,RESTPUNE1811,Dosa Story," Kharadi, Pune",3.6,66,3.7,721,350
1811,RESTPUNE1812,Annapurna," Pimpri, Pune",3.6,66,3.9,1391,500
1812,RESTPUNE1813,Panchvati by Panchratna," Hotel Shree Panchratna, Dhole Patil Road, Pune",3.6,66,0.0,7,1200
1813,RESTPUNE1814,Rasoi King," Hadapsar, Pune",3.6,66,3.8,636,450
1814,RESTPUNE1815,Chulah - Chul Mutton," Pimple Saudagar, Pune",3.5,66,3.5,387,1000
1815,RESTPUNE1816,Top 87 - The Other Place," Ravet, Pune",3.5,66,0.0,0,1000
1816,RESTPUNE1817,RCK - The Lounge Bar," Bhugaon, Pune",3.5,66,0.0,0,1300
1817,RESTPUNE1818,Zhakaas," Sadashiv Peth, Pune",3.5,66,0.0,4,200
1818,RESTPUNE1819,Zaika Biryani House," Nigdi, Pune",3.5,66,3.7,833,200
1819,RESTPUNE1820,Foodsters," Nigdi, Pune",3.4,66,0.0,30,350
1820,RESTPUNE1821,Ganraj Pure Veg," Hadapsar, Pune",3.4,66,3.6,248,500
1821,RESTPUNE1822,Malvan Samudra," Chinchwad, Pune",3.3,66,3.7,292,600
1822,RESTPUNE1823,Potli," Wanowrie, Pune",3.2,66,3.6,612,350
1823,RESTPUNE1824,S.A Dosa Cafe," Bibvewadi, Pune",3.9,65,4.2,233,300
1824,RESTPUNE1825,Darjeeling Momos," Aundh, Pune",3.9,65,4.3,679,300
1825,RESTPUNE1826,N'tice," Pimple Saudagar, Pune",3.9,65,4.2,2068,500
1826,RESTPUNE1827,Thanco's Natural Ice Cream," NIBM Road, Pune",3.9,65,4.4,352,400
1827,RESTPUNE1828,Homely Food," Lonavala, Pune",3.8,65,0.0,0,500
1828,RESTPUNE1829,Café Chocolicious," Pimpri, Pune",3.7,65,3.9,349,400
1829,RESTPUNE1830,Punjabi Chef," Mundhwa, Pune",3.7,65,4.0,400,400
1830,RESTPUNE1831,Anandi Dining Hall," Sinhgad Road, Pune",3.7,65,4.2,971,450
1831,RESTPUNE1832,Hotel Vishranti," Vishrantwadi, Pune",3.6,65,3.9,180,650
1832,RESTPUNE1833,Punjabi Darbar Rasoi King," Hadapsar, Pune",3.6,65,3.6,657,600
1833,RESTPUNE1834,Relax Corner," Bibvewadi, Pune",3.6,65,3.9,2897,550
1834,RESTPUNE1835,Tarif Dum Biryani," Karve Nagar, Pune",3.4,65,3.5,1302,250
1835,RESTPUNE1836,Bourn Village," Model Colony, Pune",3.3,65,3.4,33,300
1836,RESTPUNE1837,Hotel Kalpana," Sadashiv Peth, Pune",3.2,65,0.0,0,550
1837,RESTPUNE1838,Rohit Coffee Corner," Sadashiv Peth, Pune",3.9,64,4.3,93,100
1838,RESTPUNE1839,Matruchhaya Malvani Restaurant," Ravet, Pune",3.9,64,3.8,283,600
1839,RESTPUNE1840,The Big Bang Burger," Kondhwa, Pune",3.8,64,4.2,525,300
1840,RESTPUNE1841,Uncle Kitchen," Nucleus Mall, Camp, Pune",3.7,64,3.9,190,550
1841,RESTPUNE1842,Jagdamba Hotel," Wagholi, Pune",3.6,64,3.6,54,400
1842,RESTPUNE1843,Shandaar Shawarma," Balewadi, Pune",3.6,64,4.1,923,200
1843,RESTPUNE1844,K Rock Resort & Restaurant," Hinjawadi, Pune",3.6,64,0.0,0,700
1844,RESTPUNE1845,2 BHK Restaurant," Katraj, Pune",3.6,64,3.4,297,350
1845,RESTPUNE1846,Atharva Eggs Corner," Tilak Road, Pune",3.5,64,3.6,342,300
1846,RESTPUNE1847,Ronak," Budhwar Peth, Pune",3.5,64,4.0,133,300
1847,RESTPUNE1848,Best 4 Biryanis," Narhe, Pune",3.4,64,3.3,157,400
1848,RESTPUNE1849,Govinda Deccan Veg," Deccan Gymkhana, Pune",3.3,64,4.1,3104,500
1849,RESTPUNE1850,Somton Motel," Talegaon, Pune",3.3,64,0.0,0,1000
1850,RESTPUNE1851,Marvel's Cake and Bake," Kharadi, Pune",3.1,64,3.4,610,350
1851,RESTPUNE1852,Brawny Food Company," Viman Nagar, Pune",4.0,63,4.1,514,400
1852,RESTPUNE1853,Poona Guest House," Budhwar Peth, Pune",3.9,63,4.0,386,500
1853,RESTPUNE1854,Hotel Marathmol," Pune-Solapur Road, Pune",3.8,63,0.0,0,750
1854,RESTPUNE1855,Shivam Restaurant," Ravet, Pune",3.6,63,4.1,956,700
1855,RESTPUNE1856,PGI Restaurant," Rasta Peth, Pune",3.6,63,0.0,15,600
1856,RESTPUNE1857,Backstreet Grill," FC Road, Pune",3.6,63,3.9,33,300
1857,RESTPUNE1858,Wadeshwar Bhuvan," The Pavillion, Senapati Bapat Road, Pune",3.5,63,0.0,6,300
1858,RESTPUNE1859,Ranna Ghor," Pashan, Pune",3.4,63,0.0,0,200
1859,RESTPUNE1860,Lazeez Biryani House," Nigdi, Pune",3.3,63,3.9,3834,250
1860,RESTPUNE1861,Hotel Urmil," Dhankawadi, Pune",3.2,63,0.0,0,500
1861,RESTPUNE1862,Wow! Momo," Kothrud, Pune",3.0,63,4.1,1212,400
1862,RESTPUNE1863,24K Kraft Brewzz," Balewadi, Pune",3.9,62,4.1,175,1900
1863,RESTPUNE1864,Lost Recipes," Wakad, Pune",3.9,62,3.3,63,400
1864,RESTPUNE1865,Soni Sandwiches," Aundh, Pune",3.9,62,4.1,501,200
1865,RESTPUNE1866,The Classroom Cafe," Bavdhan, Pune",3.9,62,3.9,495,300
1866,RESTPUNE1867,Kiga Ice-Cream," Shukrawar Peth, Pune",3.8,62,4.2,173,150
1867,RESTPUNE1868,Hotel Friends," Chinchwad, Pune",3.5,62,4.0,1567,300
1868,RESTPUNE1869,Cafe Deccan," Deccan Gymkhana, Pune",3.5,62,3.6,65,400
1869,RESTPUNE1870,Mummas Kitchen," Bibvewadi, Pune",3.5,62,3.6,787,500
1870,RESTPUNE1871,He-Brews Cafe," Salunkhe Vihar Road, Pune",3.4,62,3.9,59,550
1871,RESTPUNE1872,Cafe Swarajya," Super Mall, Pune",3.3,62,4.0,3691,250
1872,RESTPUNE1873,New Sweet Home Hotel Abhijat," Sadashiv Peth, Pune",3.1,62,4.4,160,250
1873,RESTPUNE1874,Shrimanti Misal And Snacks," Tilak Road, Pune",4.0,61,4.4,1030,100
1874,RESTPUNE1875,Copper Chocs," Kothrud, Pune",3.9,61,0.0,14,400
1875,RESTPUNE1876,Medhekar Misal," Kothrud, Pune",3.9,61,4.2,545,150
1876,RESTPUNE1877,The Wadapav Cafe," Erandwane, Pune",3.9,61,4.0,154,350
1877,RESTPUNE1878,Jai Bhawani Biryani House," Shivapur, Pune",3.8,61,0.0,0,550
1878,RESTPUNE1879,Kailash Garden," Shivapur, Pune",3.8,61,0.0,0,400
1879,RESTPUNE1880,Zingaat Misal," Dehu Road, Pune",3.8,61,3.9,51,200
1880,RESTPUNE1881,Foodie's Point," Wagholi, Pune",3.7,61,3.1,75,400
1881,RESTPUNE1882,Chinese Corner," Warje, Pune",3.7,61,3.8,3643,250
1882,RESTPUNE1883,Andhra Tiffins And Biryani," Chinchwad, Pune",3.7,61,3.8,2598,400
1883,RESTPUNE1884,Zayka," Balewadi, Pune",3.7,61,3.8,138,400
1884,RESTPUNE1885,Raanmala," Sinhgad Road, Pune",3.7,61,4.0,77,400
1885,RESTPUNE1886,2 Pegs Down - Picaddle Resort," Picaddle Resort, Lonavala, Pune",3.6,61,0.0,0,1500
